uniName,programmeName,courseName,minDegreeName,minGpa,higherDegreeName,higherGpa,AcademicRequirementsMetaData,intakeInfo,courseDuration,tuitionFee,currency,initialDeposit,applicationFee,feesMetaData,commission,applicationDeadline,ieltsMinOverall,ieltsMinSection,toeflMinOverall,toeflMinSection,pteMinOverall,pteMinSection,scholarshipName,scholarshipAmount,scholarshipType,scholarshipMetaData,degreeName,courseUrlExternal,Uni_Academic_Requirements,Uni_English_Requirements,Uni_Deposit,Uni_Scholarship,Result,courseScraped,Uni_metadate
University of Essex,Health Professions,Sociology and Health,IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-10-01,36 months,21500,GBP,,0,,0,,,,,,,,,,,,BA,https://www.essex.ac.uk/courses/UG01522/1/BA-Sociology-and-Health?startdate=2024/25,,,,,,,
University of Essex,Psychology,Sociology with Social Psychology,IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-10-01,36 months,21500,GBP,,0,,0,,,,,,,,,,,,BA,https://www.essex.ac.uk/courses/ug00372/1/ba-sociology-with-social-psychology,,,,,,,
University of Essex,Film Production,Creative Producing (Theatre and Short Film),IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-10-01,36 months,22600,GBP,,0,,0,,,,,,,,,,,,BA,https://www.essex.ac.uk/courses/UG01119/1/BA-Creative-Producing-Theatre-and-Short-Film?startdate=2024/25,,,,,,,
University of Essex,Economics,Economics,IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-10-01,36 months,22600,GBP,,0,,0,,,,,,,,,,,,BA,https://www.essex.ac.uk/courses/UG00103/1/BA-Economics?startdate=2024/25,,,,,,,
University of Essex,Accounting and Finance,Financial Economics,IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-10-01,36 months,22600,GBP,,0,,0,,,,,,,,,,,,BA,https://www.essex.ac.uk/courses/ug00172/1/ba-financial-economics,,,,,,,
University of Essex,Accounting and Finance,Financial Economics and Accounting,IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-10-01,36 months,22600,GBP,,0,,0,,,,,,,,,,,,BA,https://www.essex.ac.uk/courses/UG01018/1/BA-Financial-Economics-and-Accounting?startdate=2024/25,,,,,,,
University of Essex,International Relations,International Relations,IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-10-01,36 months,22600,GBP,,0,,0,,,,,,,,,,,,BA,https://www.essex.ac.uk/courses/ug00221/1/ba-international-relations,,,,,,,
University of Essex,Economics,Management Economics (3 Years),IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-10-01,36 months,22600,GBP,,0,,0,,,,,,,,,,,,BA,https://www.essex.ac.uk/courses/UG00258/1/BA-Management-Economics,,,,,,,
University of Essex,Economics,"Philosophy, Politics and Economics",IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-10-01,36 months,22600,GBP,,0,,0,,,,,,,,,,,,BA,https://www.essex.ac.uk/courses/ug00334/1/ba-philosophy-politics-and-economics,,,,,,,
University of Essex,Politics,Politics,IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-10-01,36 months,22600,GBP,,0,,0,,,,,,,,,,,,BA,https://www.essex.ac.uk/courses/ug00343/1/ba-politics,,,,,,,
University of Essex,International Relations,Politics and International Relations,IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-10-01,36 months,22600,GBP,,0,,0,,,,,,,,,,,,BA,https://www.essex.ac.uk/courses/ug01124/1/ba-politics-and-international-relations,,,,,,,
University of Essex,Psychology,Psychology,IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-10-01,36 months,24360,GBP,,0,,0,,,,,,,,,,,,BA,https://www.essex.ac.uk/courses/ug00361/1/ba-psychology,,,,,,,
University of Essex,Business and Management,Latin American Studies with Business Management,IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-10-01,48 months,21500,GBP,,0,,0,,,,,,,,,,,,BA,https://www.essex.ac.uk/courses/UG00232/1/BA-Latin-American-Studies-with-Business-Management,,,,,,,
University of Essex,Criminology,Criminology (with Year Abroad),IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-10-01,48 months,21500,GBP,,0,,0,,,,,,,,,,,,BA,https://www.essex.ac.uk/courses/UG00089/1/BA-Criminology,,,,,,,
University of Essex,Creative Writing,Film and Creative Writing (with Year Abroad),IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-10-01,48 months,21500,GBP,,0,,0,,,,,,,,,,,,BA,https://www.essex.ac.uk/courses/ug00162/1/ba-film-and-creative-writing,,,,,,,
University of Essex,Creative Writing,Literature and Creative Writing (with Year Abroad),IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-10-01,48 months,21500,GBP,,0,,0,,,,,,,,,,,,BA,https://www.essex.ac.uk/courses/ug01055/1/ba-literature-and-creative-writing?coursecode=QW31,,,,,,,
University of Essex,Business and Management,Philosophy with Business Management (with Year Abroad),IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-10-01,48 months,21500,GBP,,0,,0,,,,,,,,,,,,BA,https://www.essex.ac.uk/courses/ug01376/1/ba-philosophy-with-business-management,,,,,,,
University of Essex,Psychology,Psychodynamic Practice (with Placement Year),IB,60,,60,"[{""subtitle"": ""Entry requirements"", ""description"": [""To be eligible for most Undergraduate Bachelor degree courses, applicants must have an average of 60% in the best four subjects from Indian high school qualifications."", ""Achieving 70% in English from CBSE or CISCE exempts from additional English tests."", ""Some courses may have higher requirements.""]}, {""subtitle"": ""English Requirement"", ""description"": [""If not exempt, English test scores are needed.""]}]",2026-10-01,48 months,21500,GBP,,0,,0,,,,,,,,,,,,BA,https://www.essex.ac.uk/courses/ug01028/2/ba-psychodynamic-practice,,,,,,,
